playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495189","null","Jeremy Kerley","WR","DET","WR","DET","-111.8467","6.58","null","null","341","140","null","null","0.39","170","171","0","6.58","6.58","3.2095","null",
"2508112","null","Rob Housler","TE","CHI","TE","CHI","-111.9067","5.59","null","null","342","82","null","null","0.125","170","172","0","5.59","5.59","5.1684","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","-111.9667","5.53","null","null","343","83","null","null","0.185","170","173","0","5.53","5.53","null","null",
"89766","null","Brandon Myers","TE","TB","TE","TB","-112.0967","5.4","null","null","344","84","null","null","0.17","170","174","0","5.4","5.4","3.2839","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","-112.1867","6.24","null","null","345","141","null","null","0.17","null","null","null","6.24","6.24","4.6027","null",
"497234","null","Garrett Graham","TE","DEN","TE","DEN","-112.2067","5.29","null","null","346","85","null","null","0.125","170","176","0","5.29","5.29","5.4389","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","-112.2867","6.14","null","null","347","142","null","null","0.16","170","177","0","6.14","6.14","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","-112.3267","5.17","null","null","348","86","null","null","0.13","170","178","0","5.17","5.17","3.175","null",
"1992","null","Craig Stevens","TE","TEN","TE","TEN","-112.3367","5.16","null","null","349","87","null","null","0.32","170","179","0","5.16","5.16","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","-112.4267","6","null","217.3","350","143","null","null","0.085","170","180","0","6","6","3.8547","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","-112.4667","5.96","null","null","351","144","null","null","0.135","170","181","0","5.96","5.96","4.2914","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","-112.5567","5.87","null","null","352","145","null","null","0.195","170","182","0","5.87","5.87","6.3972","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","-112.5767","4.92","null","null","353","88","null","null","0.865","170","183","0","4.92","4.92","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","-112.6467","5.78","null","null","354","146","null","null","0.22","null","null","null","5.78","5.78","4.8655","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","-112.7367","4.76","null","null","355","89","null","null","1.88","170","185","0","4.76","4.76","9.1358","null",
"81306","null","Brandon Tate","WR","CIN","WR","CIN","-112.8567","5.57","null","null","356","147","null","null","0.02","170","186","0","5.57","5.57","4.7957","null",
"80670","null","Louis Murphy","WR","TB","WR","TB","-112.8767","5.55","null","null","357","148","null","null","0.015","null","null","null","5.55","5.55","3.7621","null",
"2552421","null","Kenny Bell","WR","TB","WR","TB","-112.8767","5.55","null","289.5","357","148","null","null","0.09","170","187","0","5.55","5.55","4.7997","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","-112.9067","5.52","null","null","359","150","null","null","0.13","null","null","null","5.52","5.52","12.6731","null",
"2554138","null","Kasen Williams","WR","SEA","WR","SEA","-113.0267","5.4","null","null","360","151","null","null","0.02","null","null","null","5.4","5.4","null","null",
"2533533","null","Rueben Randle","WR","PHI","WR","PHI","-113.0467","5.38","null","null","361","152","null","null","0.1","170","191","0","5.38","5.38","3.8624","null",
"2535634","null","Chris Givens","WR","PHI","WR","PHI","-113.0467","5.38","null","null","361","152","null","null","0.29","null","null","null","5.38","5.38","2.868","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","-113.2467","5.18","null","null","363","154","null","null","0.2","null","null","null","5.18","5.18","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","-113.3633","18.08","null","329","364","91","null","null","1.2","170","194","0","18.08","18.08","7.102","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","-113.4267","5","null","null","365","155","null","null","0.16","170","195","0","5","5","10.6399","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","-113.4667","4.96","null","null","366","156","null","null","0.37","170","196","0","4.96","4.96","9.1877","null",
"4433","null","Marcel Reece","RB","OAK","RB","OAK","-113.5833","17.86","null","null","367","92","null","null","2.6","170","197","0","17.86","17.86","4.5935","null",
"222","null","Harry Douglas","WR","TEN","WR","TEN","-113.7067","4.72","null","null","368","157","null","null","0.72","170","198","0","4.72","4.72","4.0468","null",
"497286","null","Marcus Easley","WR","BUF","WR","BUF","-113.9667","4.46","null","null","369","158","null","null","0.96","null","null","null","4.46","4.46","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","-114.1467","3.35","null","null","370","90","null","null","2.145","170","200","0","3.35","3.35","3.175","null",
"2553548","null","Jake Kumerow","WR","CIN","WR","CIN","-114.8867","3.54","null","null","371","159","null","null","0.365","null","null","null","3.54","3.54","5.0487","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","-114.9667","3.46","null","null","372","160","null","null","0.75","170","202","0","3.46","3.46","3.4082","null",
"2553791","null","E.J. Bibbs","TE","CLE","TE","CLE","-115.0867","2.41","null","null","373","91","null","null","2.41","170","203","0","2.41","2.41","2.6018","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","-115.5367","2.89","null","null","374","161","null","null","0.365","null","null","null","2.89","2.89","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","-115.5433","15.9","null","null","375","93","null","null","1.43","170","205","0","15.9","15.9","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","-115.8967","2.53","null","null","376","162","null","null","0.03","null","null","null","2.53","2.53","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","-115.9067","2.52","null","null","377","163","null","null","0.09","170","207","0","2.52","2.52","4.0425","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","-115.9467","2.48","null","null","378","164","null","null","0.175","null","null","null","2.48","2.48","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","-116.0467","2.38","null","null","379","165","null","null","0.475","170","209","0","2.38","2.38","null","null",
"2495223","null","Greg Salas","WR","BUF","WR","BUF","-116.1967","2.23","null","null","380","166","null","null","1.44","null","null","null","2.23","2.23","10.8267","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","-116.8233","14.62","null","null","381","94","null","null","0.38","170","211","0","14.62","14.62","7.749","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","-116.8467","1.58","null","null","382","167","null","null","1.58","170","212","0","1.58","1.58","3.7832","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","-117.1233","14.32","null","284","383","95","null","null","0.66","170","213","0","14.32","14.32","6.8194","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","-117.2833","14.16","null","null","384","96","null","null","1.795","170","214","0","14.16","14.16","4.6529","null",
"71255","null","Chase Coffman","TE","IND","TE","IND","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"79625","null","Bear Pascoe","TE","NE","TE","NE","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","3.2006","null",
"497250","null","Anthony McCoy","TE","SEA","TE","SEA","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"497256","null","Tony Moeaki","TE","CHI","TE","CHI","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","3.3568","null",
"2495234","null","Luke Stocker","TE","TB","TE","TB","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","4.5945","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2506122","null","Benjamin Watson","TE","BAL","TE","BAL","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2506410","null","Alex Smith","TE","WAS","TE","WAS","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","4.1595","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","3.3182","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","4.2926","null",
"2539208","null","Chris Pantale","TE","PHI","TE","PHI","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","4.3786","null",
"2540257","null","Justice Cunningham","TE","LA","TE","LA","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","3.0317","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","4.3872","null",
"2541768","null","Tim Wright","TE","DET","TE","DET","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2550243","null","Justin Perillo","TE","GB","TE","GB","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2550278","null","Blake Annen","TE","BUF","TE","BUF","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","TEN","TE","TEN","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2552462","null","Gerald Christian","TE","ARI","TE","ARI","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2553552","null","Khari Lee","TE","CHI","TE","CHI","-117.4967","0","null","null","385","92","null","null","0","170","215","0","0","0","null","null",
"2553682","null","Wes Saxton","TE","NYJ","TE","NYJ","-117.4967","0","null","null","385","92","null","null","null","170","215","0","0","0","null","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","-118.2833","13.16","null","195.8","417","97","null","null","1.95","170","247","0","13.16","13.16","4.7897","null",
"768","null","Steve Johnson","WR","SD","WR","SD","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","4.4953","null",
"4487","null","Matthew Slater","WR","NE","WR","NE","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"80672","null","Hakeem Nicks","WR","NO","WR","NO","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","3.4305","null",
"81288","null","Brandon Gibson","WR","NE","WR","NE","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.7977","null",
"497260","null","Seyi Ajirotutu","WR","PHI","WR","PHI","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","null","null",
"497270","null","Arrelious Benn","WR","JAC","WR","JAC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","6.6047","null",
"497312","null","Preston Parker","WR","FA","WR","FA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"497320","null","Andre Roberts","WR","DET","WR","DET","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.9584","null",
"1037885","null","Marc Mariani","WR","CHI","WR","CHI","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","5.8475","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","2.647","null",
"2505790","null","Wes Welker","WR","LA","WR","LA","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","2.8177","null",
"2506313","null","Nate Washington","WR","NE","WR","NE","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","3.2597","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","2.6771","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2508048","null","Mike Williams","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.7977","null",
"2508115","null","Vincent Brown","WR","NO","WR","NO","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.8378","null",
"2530598","null","Jeremy Ross","WR","NYJ","WR","NYJ","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","BAL","WR","BAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2532799","null","Jarrett Boykin","WR","BUF","WR","BUF","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2532850","null","T.J. Graham","WR","PHI","WR","PHI","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.9082","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","DEN","WR","DEN","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","2.8077","null",
"2533537","null","Stephen Hill","WR","CAR","WR","CAR","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","3.2999","null",
"2535522","null","Brian Tyms","WR","IND","WR","IND","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2535876","null","Griff Whalen","WR","MIA","WR","MIA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","4.2707","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","5.0176","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","4.3875","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","4.7686","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","4.3329","null",
"2540279","null","Nick Williams","WR","ATL","WR","ATL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","6.9678","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2541883","null","Eric Rogers","WR","SF","WR","SF","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2541905","null","Myles White","WR","NYG","WR","NYG","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","3.2334","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","3.5611","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","3.2525","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","4.5957","null",
"2543761","null","Shaq Evans","WR","JAC","WR","JAC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","2.9483","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","6.252","null",
"2550183","null","Jeremy Butler","WR","BAL","WR","BAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","6.0342","null",
"2550733","null","Kevin Smith","WR","SEA","WR","SEA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","7.3308","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","5.2853","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2552650","null","Mario Alford","WR","CIN","WR","CIN","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","5.4118","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2552657","null","DeAndrew White","WR","SF","WR","SF","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","TB","WR","TB","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","null","null",
"2553652","null","Chris Harper","WR","NE","WR","NE","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553729","null","Tyler Murphy","WR","MIA","WR","MIA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2553876","null","Donteea Dye","WR","TB","WR","TB","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","3.9906","null",
"2553896","null","Darius Jennings","WR","CLE","WR","CLE","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","null","null",
"2553900","null","Daniel Brown","WR","BAL","WR","BAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","11.6358","null",
"2555471","null","Kenny Lawler","WR","SEA","WR","SEA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","11.2727","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","9.3536","null",
"2555573","null","Anthony Dable","WR","NYG","WR","NYG","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","13.4304","null",
"2556490","null","Devon Cajuste","WR","SF","WR","SF","-118.4267","0","null","null","418","168","null","null","0","170","248","0","0","0","null","null",
"2556569","null","Andy Jones","WR","DAL","WR","DAL","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","9.5092","null",
"2556636","null","Marquez North","WR","LA","WR","LA","-118.4267","0","null","null","418","168","null","null","0","null","null","null","0","0","null","null",
"2556851","null","Keyarris Garrett","WR","CAR","WR","CAR","-118.4267","0","null","null","418","168","null","null","null","170","248","0","0","0","3.752","null",
"284","null","Darren McFadden","RB","DAL","RB","DAL","-119.8733","11.57","null","173","492","98","null","null","0.905","170","322","0","11.57","11.57","5.8246","null",
"2553617","null","Terrell Watson","RB","CLE","RB","CLE","-120.5933","10.85","null","null","493","99","null","null","0.475","170","323","0","10.85","10.85","5.8082","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","-120.9633","10.48","null","null","494","100","null","null","0.22","170","324","0","10.48","10.48","7.8876","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","-121.1733","10.27","null","null","495","101","null","null","0.145","170","325","0","10.27","10.27","3.7165","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","-121.1933","10.25","null","null","496","102","null","null","0.28","170","326","0","10.25","10.25","6.871","null",
"2555462","null","Kelvin Taylor","RB","SF","RB","SF","-121.4433","10","null","null","497","103","null","null","0.18","170","327","0","10","10","9.9209","null",
"2508101","null","James Develin","RB","NE","RB","NE","-121.5033","9.94","null","null","498","104","null","null","0.455","170","328","0","9.94","9.94","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","-121.7433","9.7","null","null","499","105","null","null","0.86","170","329","0","9.7","9.7","6.7786","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","-122.1733","9.27","null","null","500","106","null","null","0.92","170","330","0","9.27","9.27","12.2314","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","-123.0333","8.41","null","null","501","107","null","null","0.17","170","331","0","8.41","8.41","3.1742","null",
"2495161","null","Roy Helu","RB","OAK","RB","OAK","-123.1533","8.29","null","null","502","108","null","null","0.16","170","332","0","8.29","8.29","3.932","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","-123.2533","8.19","null","null","503","109","null","null","0.47","170","333","0","8.19","8.19","5.8082","null",
"2507779","null","Donald Brown","RB","NE","RB","NE","-123.3733","8.07","null","null","504","110","null","null","0.785","170","334","0","8.07","8.07","2.8737","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","-124.0733","7.37","null","null","505","111","null","null","0.55","170","335","0","7.37","7.37","2.481","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","-124.2433","7.2","null","null","506","112","null","null","0.925","170","336","0","7.2","7.2","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","-125.0033","6.44","null","null","507","113","null","null","0.5","null","null","null","6.44","6.44","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","-125.3333","6.11","null","328","508","114","null","null","0.585","170","338","0","6.11","6.11","4.728","null",
"2532926","null","Isaiah Pead","RB","MIA","RB","MIA","-125.6733","5.77","null","null","509","115","null","null","0.585","170","339","0","5.77","5.77","5.9675","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","-126.1633","5.28","null","225.2","510","116","null","null","0.395","170","340","0","5.28","5.28","7.6657","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","-126.3533","5.09","null","null","511","117","null","null","0.495","170","341","0","5.09","5.09","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","-126.7633","4.68","null","237","512","118","null","null","0.24","170","342","0","4.68","4.68","7.5179","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","-126.9333","4.51","null","null","513","119","null","null","0.39","170","343","0","4.51","4.51","null","null",
"2540224","null","Mike James","RB","TB","RB","TB","-127.0733","4.37","null","null","514","120","null","null","0.67","170","344","0","4.37","4.37","3.7915","null",
"2495340","null","Anthony Sherman","RB","KC","RB","KC","-127.5733","3.87","null","null","515","121","null","null","0.765","170","345","0","3.87","3.87","2.6125","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","-127.9133","3.53","null","null","516","122","null","null","0.87","170","346","0","3.53","3.53","13.0631","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","-128.7633","2.68","null","null","517","123","null","null","0.21","170","347","0","2.68","2.68","5.5696","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","-128.8033","2.64","null","null","518","124","null","null","0.355","null","null","null","2.64","2.64","null","null",
"79629","null","Cedric Peerman","RB","CIN","RB","CIN","-129.1433","2.3","null","null","519","125","null","null","0.035","null","null","null","2.3","2.3","4.0903","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","-129.1733","2.27","null","null","520","126","null","null","0.035","170","350","0","2.27","2.27","null","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","-129.1833","2.26","null","null","521","127","null","null","0.06","170","351","0","2.26","2.26","null","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","-129.2333","2.21","null","null","522","128","null","null","0.065","null","null","null","2.21","2.21","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","-129.2533","2.19","null","null","523","129","null","null","0.125","170","353","0","2.19","2.19","6.4089","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","-129.3433","2.1","null","null","524","130","null","null","0.195","null","null","null","2.1","2.1","2.6666","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","-129.4133","2.03","null","null","525","131","null","null","0.395","null","null","null","2.03","2.03","null","null",
"230","null","Jerome Felton","RB","BUF","RB","BUF","-129.6633","1.78","null","null","526","132","null","null","0.305","null","null","null","1.78","1.78","2.4408","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","-129.9533","1.49","null","237.9","527","133","null","null","0.35","170","357","0","1.49","1.49","8.2977","null",
"2534789","null","Daryl Richardson","RB","PIT","RB","PIT","-129.9833","1.46","null","null","528","134","null","null","0.685","170","358","0","1.46","1.46","5.9494","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","-130.6233","0.82","null","null","529","135","null","null","0.09","170","359","0","0.82","0.82","7.749","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","-130.7133","0.73","null","null","530","136","null","null","0.01","null","null","null","0.73","0.73","null","null",
"2553728","null","Raheem Mostert","RB","CLE","RB","CLE","-130.7133","0.73","null","null","530","136","null","null","0.02","170","360","0","0.73","0.73","4.3294","null",
"2495472","null","Jordan Todman","RB","IND","RB","IND","-130.7333","0.71","null","null","532","138","null","null","0.355","170","362","0","0.71","0.71","4.4254","null",
"2541910","null","George Winn","RB","DET","RB","DET","-130.7333","0.71","null","null","532","138","null","null","0.71","null","null","null","0.71","0.71","null","null",
"941","null","Ray Rice","RB","FA","RB","FA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.4648","null",
"79619","null","Knowshon Moreno","RB","FA","RB","FA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.451","null",
"163982","null","Will Johnson","RB","NYG","RB","NYG","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","2.9699","null",
