playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2533028","null","James Hanna","TE","DAL","TE","DAL","-93.6667","16.7","null","null","332","58","null","null","2.085","null","null","0","16.7","16.7","7.6766","null",
"2552627","null","DeAndre Smelter","WR","SF","WR","SF","-94.8333","25.3","null","232","333","107","null","null","0.35","null","null","0","25.3","25.3","5.1228","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","-94.9667","15.4","null","null","334","59","null","null","2.07","null","null","0","15.4","15.4","3.6366","null",
"71417","null","Jordan Norwood","WR","DEN","WR","DEN","-95.1333","25","null","null","335","108","null","null","0.23","null","null","0","25","25","6.1008","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","-95.2333","24.9","null","237.8","336","109","null","null","0.38","null","null","0","24.9","24.9","3.805","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","-95.4933","24.64","null","266.6","337","110","null","null","0.29","null","null","0","24.64","24.64","4.0757","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","-95.7333","24.4","null","243.8","338","111","null","null","0.15","null","null","0","24.4","24.4","7.3285","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","-95.8333","24.3","null","285.3","339","112","null","null","0.3","null","null","0","24.3","24.3","5.7367","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","-95.9333","24.2","null","275.7","340","113","null","null","0.5","null","null","0","24.2","24.2","4.5402","null",
"2535869","null","Rod Streater","WR","KC","WR","KC","-96.3333","23.8","null","null","341","114","null","null","0.55","null","null","null","23.8","23.8","4.6062","null",
"2542022","null","Khiry Robinson","RB","NYJ","RB","NYJ","-96.3967","35.87","null","212.2","342","75","null","null","1.01","null","null","0","35.87","35.87","4.6815","null",
"284","null","Darren McFadden","RB","DAL","RB","DAL","-96.4067","35.86","null","173","343","76","null","null","2.93","165.41","177.59","0","35.86","35.86","5.8793","null",
"2495159","null","Dwayne Harris","WR","NYG","WR","NYG","-96.5333","23.6","null","null","344","115","null","null","1.115","null","null","0","23.6","23.6","4.5332","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","-96.5367","13.83","null","null","345","60","null","null","1.87","null","null","0","13.83","13.83","4.0483","null",
"80427","null","Darrius Heyward-Bey","WR","PIT","WR","PIT","-97.2333","22.9","null","209.5","346","116","null","null","1.015","null","null","0","22.9","22.9","3.7737","null",
"497246","null","Michael Hoomanawanui","TE","NO","TE","NO","-97.5367","12.83","null","null","347","61","null","null","1.84","null","null","0","12.83","12.83","3.7713","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","-98.0633","22.07","null","246.4","348","117","null","null","0.71","null","null","0","22.07","22.07","4.367","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","-98.4067","33.86","null","146.2","349","77","null","null","4.195","153.95","195.05","0","33.86","33.86","8.3069","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","-98.4333","21.7","null","null","350","118","null","null","0.74","null","null","0","21.7","21.7","8.3586","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","-99.1133","21.02","null","270.6","351","119","null","null","0.77","null","null","0","21.02","21.02","4.893","null",
"2495341","null","Cecil Shorts","WR","HOU","WR","HOU","-99.2333","20.9","null","270.8","352","120","null","null","1.5","null","null","0","20.9","20.9","6.028","null",
"497226","null","Jim Dray","TE","BUF","TE","BUF","-99.2767","11.09","null","null","353","62","null","null","0.32","null","null","0","11.09","11.09","3.6051","null",
"2495826","null","Vernon Davis","TE","WAS","TE","WAS","-99.4767","10.89","null","246.4","354","63","null","null","0.26","null","null","0","10.89","10.89","4.9876","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","-99.7167","10.65","null","319.5","355","64","null","null","0.21","null","null","0","10.65","10.65","4.1591","null",
"2495211","null","Niles Paul","TE","WAS","TE","WAS","-99.7567","10.61","null","null","356","65","null","null","0.47","null","null","0","10.61","10.61","4.0783","null",
"497254","null","Dennis Pitta","TE","BAL","TE","BAL","-100.0967","10.27","null","null","357","66","null","null","0.495","null","null","0","10.27","10.27","6.0793","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","-100.2667","32","null","221.4","358","78","null","null","4.685","null","null","0","32","32","5.3505","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","-100.3567","10.01","null","null","359","67","null","null","0.825","null","null","0","10.01","10.01","3.9098","null",
"2649","null","Danny Amendola","WR","NE","WR","NE","-100.5333","19.6","null","215.4","360","121","null","null","1.15","162.9","197.1","0","19.6","19.6","4.1695","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","-100.8267","9.54","null","null","361","68","null","null","1.49","null","null","0","9.54","9.54","14.0468","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","-100.9333","19.2","null","null","362","122","null","null","1.535","null","null","0","19.2","19.2","4.7587","null",
"71431","null","Brandon Pettigrew","TE","DET","TE","DET","-101.5367","8.83","null","null","363","69","null","null","1.61","null","null","0","8.83","8.83","4.517","null",
"2543774","null","Jared Abbrederis","WR","GB","WR","GB","-102.4333","17.7","null","278.6","364","123","null","null","0.435","null","null","0","17.7","17.7","4.9813","null",
"2552411","null","Dezmin Lewis","WR","BUF","WR","BUF","-102.5033","17.63","null","null","365","124","null","null","0.98","null","null","null","17.63","17.63","7.2453","null",
"2550243","null","Justin Perillo","TE","GB","TE","GB","-103.0967","7.27","null","null","366","70","null","null","0.645","null","null","0","7.27","7.27","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","-103.1967","7.17","null","null","367","71","null","null","1.135","null","null","0","7.17","7.17","8.1349","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","-103.2333","16.9","null","null","368","125","null","null","0.55","null","null","0","16.9","16.9","9.3574","null",
"2505551","null","Andre Johnson","WR","FA","WR","FA","-103.7333","16.4","null","null","369","126","null","null","0.5","null","null","null","16.4","16.4","3.3195","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","-103.8333","16.3","null","167","370","127","null","null","0.9","null","null","null","16.3","16.3","5.7159","null",
"2495347","null","Lee Smith","TE","OAK","TE","OAK","-104.2867","6.08","null","null","371","72","null","null","0.145","null","null","0","6.08","6.08","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","-104.3767","5.99","null","null","372","73","null","null","0.345","null","null","0","5.99","5.99","5.4054","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","-104.4867","5.88","null","null","373","74","null","null","0.635","null","null","0","5.88","5.88","3.1897","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","-104.6333","15.5","null","212.3","374","128","null","null","0.3","null","null","0","15.5","15.5","5.8095","null",
"2495189","null","Jeremy Kerley","WR","DET","WR","DET","-104.8333","15.3","null","null","375","129","null","null","0.25","null","null","0","15.3","15.3","3.3299","null",
"497190","null","Dexter McCluster","RB","TEN","RB","TEN","-104.9367","27.33","null","270.3","376","79","null","null","2.195","null","null","0","27.33","27.33","5.0372","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","-104.9567","5.41","null","null","377","75","null","null","0.375","null","null","0","5.41","5.41","4.5551","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","-104.9667","27.3","null","201.8","378","80","null","null","4.57","152.24","225.76","0","27.3","27.3","5.3505","null",
"80670","null","Louis Murphy","WR","TB","WR","TB","-105.0333","15.1","null","null","379","130","null","null","0.1","null","null","null","15.1","15.1","3.8101","null",
"497286","null","Marcus Easley","WR","BUF","WR","BUF","-105.1333","15","null","null","380","132","null","null","0.95","null","null","null","15","15","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","-105.1333","15","null","250.5","380","131","null","null","0.15","null","null","0","15","15","4.9564","null",
"2507883","null","Jeff Cumberland","TE","SD","TE","SD","-105.2867","5.08","null","null","382","76","null","null","0.31","null","null","0","5.08","5.08","4.1671","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","-105.3767","4.99","null","null","383","77","null","null","0.49","null","null","0","4.99","4.99","null","null",
"2539214","null","Kenbrell Thompkins","WR","NYJ","WR","NYJ","-105.4333","14.7","null","null","384","133","null","null","1.8","null","null","null","14.7","14.7","4.0028","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","-105.8167","4.55","null","null","385","78","null","null","0.14","null","null","0","4.55","4.55","2.7742","null",
"2495234","null","Luke Stocker","TE","TB","TE","TB","-105.9167","4.45","null","null","386","79","null","null","0.135","null","null","0","4.45","4.45","4.5997","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","-105.9967","4.37","null","null","387","80","null","null","0.365","null","null","0","4.37","4.37","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","-106.1067","4.26","null","null","388","81","null","null","0.59","null","null","0","4.26","4.26","8.9506","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","-106.6167","3.75","null","null","389","82","null","null","0.285","null","null","0","3.75","3.75","4.9559","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","-106.7333","13.4","null","null","390","134","null","null","1.445","null","null","0","13.4","13.4","3.9784","null",
"497234","null","Garrett Graham","TE","DEN","TE","DEN","-106.7767","3.59","null","null","391","83","null","null","0.41","null","null","0","3.59","3.59","5.3777","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","-107.0267","3.34","null","null","392","84","null","null","0.39","null","null","0","3.34","3.34","12.8281","null",
"2553791","null","E.J. Bibbs","TE","CLE","TE","CLE","-107.3467","3.02","null","null","393","85","null","null","1.58","null","null","0","3.02","3.02","2.6357","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","-107.4867","2.88","null","null","394","86","null","null","2.88","null","null","null","2.88","2.88","4.2975","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","-107.7333","12.4","null","null","395","135","null","null","0.945","null","null","null","12.4","12.4","null","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","-108.6233","11.51","null","231.5","396","136","null","null","0.21","null","null","0","11.51","11.51","4.1969","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","-108.7333","11.4","null","null","397","137","null","null","0.38","null","null","0","11.4","11.4","4.4362","null",
"2540279","null","Nick Williams","WR","ATL","WR","ATL","-108.9333","11.2","null","null","398","138","null","null","0.685","null","null","null","11.2","11.2","6.9644","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","-109.2933","10.84","null","217.3","399","139","null","null","0.9","null","null","0","10.84","10.84","3.909","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","-109.2967","22.97","null","195.8","400","81","null","null","1.005","null","null","0","22.97","22.97","4.8156","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","-109.7767","22.49","null","null","401","82","null","null","1.23","null","null","0","22.49","22.49","5.3059","null",
"2533533","null","Rueben Randle","WR","PHI","WR","PHI","-109.9433","10.19","null","null","402","140","null","null","0.615","null","null","0","10.19","10.19","4.0067","null",
"1992","null","Craig Stevens","TE","TEN","TE","TEN","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"71255","null","Chase Coffman","TE","IND","TE","IND","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"71435","null","John Phillips","TE","SD","TE","SD","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"79589","null","David Johnson","TE","PIT","TE","PIT","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","4.99","null",
"79625","null","Bear Pascoe","TE","NE","TE","NE","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.2339","null",
"89766","null","Brandon Myers","TE","TB","TE","TB","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.3306","null",
"497242","null","Clay Harbor","TE","NE","TE","NE","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","8.3136","null",
"497250","null","Anthony McCoy","TE","SEA","TE","SEA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"497256","null","Tony Moeaki","TE","CHI","TE","CHI","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.4152","null",
"497258","null","Andrew Quarless","TE","GB","TE","GB","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","3.4636","null",
"2495573","null","Scott Chandler","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","3.2218","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2495825","null","Owen Daniels","TE","FA","TE","FA","-110.3667","0","null","233.6","403","87","null","null","0","null","null","null","0","0","3.9956","null",
"2499255","null","Richard Gordon","TE","BAL","TE","BAL","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2506122","null","Benjamin Watson","TE","BAL","TE","BAL","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2507182","null","Matt Spaeth","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","3.1492","null",
"2507405","null","Matthew Mulligan","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","10.2145","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.3282","null",
"2534244","null","Chase Ford","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2535535","null","Phillip Supernaw","TE","TEN","TE","TEN","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.1897","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2539197","null","Michael Williams","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","4.2699","null",
"2539208","null","Chris Pantale","TE","PHI","TE","PHI","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2539283","null","Jake Stoneburner","TE","MIA","TE","MIA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","4.3529","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","3.3548","null",
"2540257","null","Justice Cunningham","TE","LA","TE","LA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","3.0512","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","4.451","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2541768","null","Tim Wright","TE","DET","TE","DET","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2550278","null","Blake Annen","TE","BUF","TE","BUF","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","TEN","TE","TEN","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2552462","null","Gerald Christian","TE","ARI","TE","ARI","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553292","null","Kennard Backman","TE","GB","TE","GB","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2553552","null","Khari Lee","TE","CHI","TE","CHI","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553658","null","Gabe Holmes","TE","OAK","TE","OAK","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2553667","null","Matt LaCosse","TE","NYG","TE","NYG","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553682","null","Wes Saxton","TE","NYJ","TE","NYJ","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2553773","null","Mitchell Henry","TE","GB","TE","GB","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2553840","null","Brian Parker","TE","KC","TE","KC","-110.3667","0","null","null","403","87","null","null","0","null","null","null","0","0","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","-110.3667","0","null","null","403","87","null","null","0","null","null","0","0","0","null","null",
"2556375","null","Rico Gathers","TE","DAL","TE","DAL","-110.3667","0","null","null","403","87","null","null","null","null","null","null","0","0","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","-110.4433","9.69","null","null","466","141","null","null","0.5","null","null","0","9.69","9.69","4.0304","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","-110.6733","9.46","null","null","467","142","null","null","0.655","null","null","0","9.46","9.46","4.6234","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","-110.8267","21.44","null","217.2","468","83","null","null","0.585","null","null","0","21.44","21.44","5.5716","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","-111.1867","21.08","null","205.6","469","84","null","null","0.58","171.28","297.72","0","21.08","21.08","4.172","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","-111.2133","8.92","null","null","470","143","null","null","0.23","null","null","null","8.92","8.92","4.5922","null",
"222","null","Harry Douglas","WR","TEN","WR","TEN","-111.4433","8.69","null","null","471","144","null","null","0.355","null","null","0","8.69","8.69","4.1015","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","-111.4433","8.69","null","null","471","144","null","null","0.745","null","null","0","8.69","8.69","4.4449","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","-111.6367","20.63","null","208.6","473","85","null","null","0.6","null","null","0","20.63","20.63","5.9742","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","-111.8967","20.37","null","null","474","86","null","null","0.78","null","null","0","20.37","20.37","null","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","-112.1533","7.98","null","null","475","146","null","null","0.11","null","null","0","7.98","7.98","4.2801","null",
"81306","null","Brandon Tate","WR","CIN","WR","CIN","-112.2233","7.91","null","null","476","147","null","null","0.085","null","null","0","7.91","7.91","4.8452","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","-112.3033","7.83","null","null","477","148","null","null","0.03","null","null","null","7.83","7.83","null","null",
"2555350","null","Kolby Listenbee","WR","BUF","WR","BUF","-112.3133","7.82","null","null","478","149","null","null","0.11","null","null","0","7.82","7.82","14.6635","null",
"2556261","null","Moritz Boehringer","WR","MIN","WR","MIN","-112.3533","7.78","null","null","479","150","null","null","0.17","null","null","null","7.78","7.78","11.7504","null",
"2556636","null","Marquez North","WR","LA","WR","LA","-112.4933","7.64","null","null","480","151","null","null","0.095","null","null","null","7.64","7.64","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","-112.5533","7.58","null","null","481","152","null","null","0.07","null","null","null","7.58","7.58","4.9501","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","-112.5767","19.69","null","null","482","87","null","null","0.22","null","null","0","19.69","19.69","7.7593","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","-112.6233","7.51","null","null","483","153","null","null","0.17","null","null","0","7.51","7.51","9.1909","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","-112.6233","7.51","null","null","483","153","null","null","0.435","null","null","0","7.51","7.51","10.2938","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","-112.7767","19.49","null","209.9","485","88","null","null","0.81","null","null","0","19.49","19.49","4.6248","null",
"4433","null","Marcel Reece","RB","OAK","RB","OAK","-112.8167","19.45","null","null","486","89","null","null","1.625","null","null","0","19.45","19.45","4.6148","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","-112.9633","7.17","null","null","487","155","null","null","0.855","null","null","null","7.17","7.17","null","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","-113.1533","6.98","null","null","488","156","null","null","1.45","null","null","null","6.98","6.98","5.3502","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","-113.8167","155.08","null","268.2","489","31","null","null","6.405","null","null","0","155.08","155.08","4.5646","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","-114.3567","17.91","null","null","490","90","null","null","0.84","null","null","0","17.91","17.91","6.1535","null",
"2535876","null","Griff Whalen","WR","MIA","WR","MIA","-114.4833","5.65","null","null","491","157","null","null","0.495","null","null","null","5.65","5.65","4.2593","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","-114.5267","17.74","null","329","492","91","null","null","1.56","null","null","0","17.74","17.74","7.001","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","-114.7233","5.41","null","null","493","158","null","null","0.61","null","null","0","5.41","5.41","3.7997","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","-115.2333","4.9","null","null","494","159","null","null","0.23","null","null","0","4.9","4.9","5.4557","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","-115.4333","4.7","null","null","495","160","null","null","0.11","null","null","null","4.7","4.7","9.5134","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","-115.4933","4.64","null","null","496","161","null","null","0.125","null","null","0","4.64","4.64","3.7703","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","-115.5933","4.54","null","null","497","162","null","null","0.07","null","null","0","4.54","4.54","3.0108","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","-115.6433","4.49","null","null","498","163","null","null","0.06","null","null","null","4.49","4.49","3.6871","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","-115.6567","153.24","null","172.9","499","32","null","null","42.105","138.82","360.18","6","153.24","153.24","6.2967","null",
"2552654","null","Geremy Davis","WR","NYG","WR","NYG","-115.6833","4.45","null","null","500","164","null","null","0.1","null","null","null","4.45","4.45","5.3517","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","-115.7233","4.41","null","null","501","165","null","null","0.275","null","null","0","4.41","4.41","3.4563","null",
"2552421","null","Kenny Bell","WR","TB","WR","TB","-115.8433","4.29","null","289.5","502","166","null","null","0.36","null","null","0","4.29","4.29","4.7899","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","-115.8667","16.4","null","198.4","503","92","null","null","0.525","null","null","0","16.4","16.4","5.0804","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","-116.1533","3.98","null","null","504","167","null","null","0.24","null","null","null","3.98","3.98","11.6463","null",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","-116.2533","3.88","null","null","505","168","null","null","0.3","null","null","null","3.88","3.88","6.028","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","-116.3067","15.96","null","244.1","506","93","null","null","0.665","null","null","0","15.96","15.96","4.4184","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","-116.4767","15.79","null","null","507","94","null","null","1.3","null","null","0","15.79","15.79","5.752","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","-116.5333","3.6","null","null","508","169","null","null","0.32","null","null","0","3.6","3.6","6.3922","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","-116.5733","3.56","null","null","509","170","null","null","0.58","null","null","null","3.56","3.56","3.9472","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","-117.1333","3","null","null","510","171","null","null","0.08","null","null","null","3","3","7.3285","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","-117.1733","2.96","null","null","511","172","null","null","0.32","null","null","null","2.96","2.96","6.7043","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","-117.2533","2.88","null","null","512","173","null","null","0.48","null","null","null","2.88","2.88","null","null",
"2495258","null","Matt Asiata","RB","MIN","RB","MIN","-117.4667","14.8","null","null","513","95","null","null","0.81","null","null","0","14.8","14.8","4.2469","null",
"1037885","null","Marc Mariani","WR","CHI","WR","CHI","-117.7333","2.4","null","null","514","174","null","null","0","null","null","null","2.4","2.4","5.8407","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","-117.7333","2.4","null","null","514","174","null","null","0.29","null","null","null","2.4","2.4","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","-117.7333","2.4","null","null","514","174","null","null","0.59","null","null","null","2.4","2.4","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","-118.0867","14.18","null","null","517","96","null","null","1.585","null","null","0","14.18","14.18","4.6369","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","-118.3133","1.82","null","null","518","177","null","null","0.02","null","null","null","1.82","1.82","4.3217","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","-118.3333","1.8","null","null","519","178","null","null","0.6","null","null","null","1.8","1.8","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","-118.3333","1.8","null","null","519","178","null","null","1.5","null","null","null","1.8","1.8","null","null",
