playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2552413","null","Dres Anderson","WR","SF","WR","SF","-117.2767","0","null","null","509","202","null","null","0","null","null","null","0","0","null","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","-117.2767","0","null","null","509","202","null","null","0","null","null","null","0","0","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","-117.2767","0","null","null","509","202","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","TB","WR","TB","-117.2767","0","null","null","509","202","null","null","null","null","null","null","0","0","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","-117.3567","10.12","null","null","517","124","null","null","0.245","null","null","null","10.12","10.12","null","null",
"2532926","null","Isaiah Pead","RB","MIA","RB","MIA","-117.4767","10","null","null","518","125","null","null","0.95","null","null","0","10","10","5.7349","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","-117.7267","9.75","null","null","519","126","null","null","1.425","null","null","0","9.75","9.75","2.483","null",
"2553743","null","Rod Smith","RB","DAL","RB","DAL","-119.1267","8.35","null","null","520","127","null","null","0.06","null","null","0","8.35","8.35","null","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","-119.1767","8.3","null","null","521","128","null","null","0.07","null","null","null","8.3","8.3","2.5948","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","-119.1967","8.28","null","null","522","129","null","null","0.515","null","null","0","8.28","8.28","7.4658","null",
"2508101","null","James Develin","RB","NE","RB","NE","-119.2967","8.18","null","null","523","130","null","null","0.845","null","null","0","8.18","8.18","null","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","-120.1267","7.35","null","null","524","131","null","null","0.09","null","null","null","7.35","7.35","null","null",
"79629","null","Cedric Peerman","RB","CIN","RB","CIN","-120.1567","7.32","null","null","525","132","null","null","0.17","null","null","null","7.32","7.32","3.9507","null",
"2540224","null","Mike James","RB","TB","RB","TB","-120.2767","7.2","null","null","526","133","null","null","0.1","null","null","0","7.2","7.2","3.6636","null",
"2495241","null","Daniel Thomas","RB","MIA","RB","MIA","-120.3767","7.1","null","null","527","134","null","null","0.445","null","null","0","7.1","7.1","2.8887","null",
"2550270","null","Nikita Whitlock","RB","NYG","RB","NYG","-120.3767","7.1","null","null","527","135","null","null","0.935","null","null","null","7.1","7.1","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","-121.2667","6.21","null","null","529","136","null","null","0.1","null","null","null","6.21","6.21","null","null",
"2495340","null","Anthony Sherman","RB","KC","RB","KC","-121.3567","6.12","null","null","530","137","null","null","0.06","null","null","0","6.12","6.12","2.5441","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","-121.3767","6.1","null","null","531","138","null","null","0.095","null","null","0","6.1","6.1","5.3228","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","-121.4567","6.02","null","null","532","139","null","null","0.035","null","null","0","6.02","6.02","5.8828","null",
"230","null","Jerome Felton","RB","BUF","RB","BUF","-121.4867","5.99","null","null","533","140","null","null","0.06","null","null","null","5.99","5.99","2.3478","null",
"2534789","null","Daryl Richardson","RB","PIT","RB","PIT","-121.4967","5.98","null","null","534","141","null","null","0.115","null","null","0","5.98","5.98","5.718","null",
"2553511","null","John Crockett","RB","GB","RB","GB","-121.5967","5.88","null","null","535","142","null","null","0.055","null","null","0","5.88","5.88","6.1906","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","-121.6267","5.85","null","237","536","143","null","null","0.33","null","null","0","5.85","5.85","7.246","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","-121.6767","5.8","null","null","537","144","null","null","0.64","null","null","0","5.8","5.8","4.5196","null",
"2553728","null","Raheem Mostert","RB","CLE","RB","CLE","-122.2367","5.24","null","null","538","145","null","null","0.375","null","null","0","5.24","5.24","4.2118","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","-122.3967","5.08","null","null","539","146","null","null","0.955","null","null","null","5.08","5.08","null","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","-122.8267","4.65","null","null","540","147","null","null","1.075","null","null","null","4.65","4.65","null","null",
"2550540","null","George Atkinson","RB","OAK","RB","OAK","-123.8767","3.6","null","null","541","148","null","null","0.4","null","null","0","3.6","3.6","1.3536","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","-123.9267","3.55","null","null","542","149","null","null","1.095","null","null","0","3.55","3.55","11.7312","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","-124.6267","2.85","null","null","543","150","null","null","0.82","null","null","0","2.85","2.85","2.8486","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","-124.8373","137.342","null","217.5","544","31","null","null","45.155","null","null","0","137.342","137.342","5.8135","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","-125.4167","2.06","null","null","545","151","null","null","0.16","null","null","null","2.06","2.06","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","-125.4767","2","null","null","546","152","null","null","0.3","null","null","0","2","2","null","null",
"2553618","null","Brandon Wegher","RB","CAR","RB","CAR","-125.6767","1.8","null","null","547","153","null","null","0.7","null","null","0","1.8","1.8","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","-125.8767","1.6","null","null","548","154","null","null","1.05","null","null","0","1.6","1.6","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","-126.8767","0.6","null","null","549","155","null","null","0.3","null","null","0","0.6","0.6","null","null",
"2553486","null","Trey Williams","RB","IND","RB","IND","-126.9767","0.5","null","null","550","156","null","null","0.4","null","null","0","0.5","0.5","null","null",
"2541910","null","George Winn","RB","DET","RB","DET","-127.3767","0.1","null","null","551","157","null","null","0.05","null","null","null","0.1","0.1","null","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","-127.3767","0.1","null","null","551","158","null","null","0.1","null","null","0","0.1","0.1","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","-127.4767","0","null","null","553","159","null","null","0","null","null","null","0","0","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","-127.4767","0","null","null","553","159","null","null","0","null","null","0","0","0","null","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","-127.4767","0","null","null","553","159","null","null","0","null","null","0","0","0","4.2065","null",
"2550596","null","Darrin Reaves","RB","KC","RB","KC","-127.4767","0","null","null","553","159","null","null","0","null","null","null","0","0","null","null",
"2552634","null","Joey Iosefa","RB","NE","RB","NE","-127.4767","0","null","null","553","159","null","null","0","null","null","null","0","0","null","null",
"2553617","null","Terrell Watson","RB","CLE","RB","CLE","-127.4767","0","null","null","553","159","null","null","0","null","null","0","0","0","5.619","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","-127.4767","0","null","null","553","159","null","null","null","null","null","0","0","0","14.5455","null",
"79858","null","Mark Sanchez","QB","DEN","QB","DEN","-169.4813","92.698","null","236.8","560","32","null","null","5.734","null","null","0","92.698","92.698","4.859","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","-170.5033","91.676","null","172.9","561","33","null","null","15.116","138.82","422.18","6","91.676","91.676","6.1145","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","-179.9273","82.252","null","234.2","562","34","null","null","15.621","null","null","0","82.252","82.252","5.757","null",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","-191.3113","70.868","null","227.2","563","35","null","null","8.638","null","null","0","70.868","70.868","3.509","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","-199.7853","62.394","null","220.1","564","36","null","null","6.384","null","null","0","62.394","62.394","3.1189","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","-200.1133","62.066","null","213.9","565","37","null","null","18.038","null","null","0","62.066","62.066","5.1911","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","-212.2253","49.954","null","268.2","566","38","null","null","13.589","null","null","0","49.954","49.954","4.3902","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","-224.0773","38.102","null","242.7","567","39","null","null","14.099","null","null","0","38.102","38.102","7.6104","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","-227.5513","34.628","null","227","568","40","null","null","21.455","null","null","0","34.628","34.628","2.8371","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","-248.8013","13.378","null","263.3","569","41","null","null","0.712","null","null","0","13.378","13.378","4.0137","null",
"81294","null","Brian Hoyer","QB","CHI","QB","CHI","-249.2113","12.968","null","340.5","570","42","null","null","1.096","null","null","0","12.968","12.968","4.5458","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","-249.8153","12.364","null","null","571","43","null","null","2.133","null","null","0","12.364","12.364","8.2126","null",
"81284","null","Chase Daniel","QB","PHI","QB","PHI","-250.7993","11.38","null","null","572","44","null","null","2.434","null","null","0","11.38","11.38","3.1947","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","-253.0973","9.082","null","null","573","45","null","null","0.456","null","null","0","9.082","9.082","5.2647","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","-253.3693","8.81","null","null","574","46","null","null","0.847","null","null","0","8.81","8.81","null","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","-253.7373","8.442","null","null","575","47","null","null","1.01","null","null","0","8.442","8.442","5.4614","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","-254.6953","7.484","null","null","576","48","null","null","0.12","null","null","0","7.484","7.484","4.3124","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","-254.7993","7.38","null","null","577","49","null","null","0.15","null","null","0","7.38","7.38","3.583","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","-254.8313","7.348","null","null","578","50","null","null","0.301","null","null","0","7.348","7.348","11.2726","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","-255.0673","7.112","null","null","579","51","null","null","0.205","null","null","0","7.112","7.112","6.3043","null",
"497123","null","Colt McCoy","QB","WAS","QB","WAS","-255.1973","6.982","null","null","580","52","null","null","0.205","null","null","0","6.982","6.982","4.9259","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","-255.3473","6.832","null","null","581","53","null","null","0.121","null","null","0","6.832","6.832","4.0378","null",
"2543605","null","Zach Mettenberger","QB","SD","QB","SD","-255.4573","6.722","null","null","582","54","null","null","0.04","null","null","0","6.722","6.722","3.7349","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","-255.4793","6.7","null","null","583","55","null","null","0.223","null","null","0","6.7","6.7","2.8936","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","-255.5153","6.664","null","null","584","56","null","null","0.382","null","null","0","6.664","6.664","3.7532","null",
"2506562","null","Matt Cassel","QB","TEN","QB","TEN","-255.8893","6.29","null","null","585","57","null","null","0.278","null","null","0","6.29","6.29","4.5807","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","-255.9053","6.274","null","null","586","58","null","null","0.539","null","null","0","6.274","6.274","4.937","null",
"2495425","null","Scott Tolzien","QB","IND","QB","IND","-256.4293","5.75","null","null","587","59","null","null","0.048","null","null","0","5.75","5.75","6.8579","null",
"252","null","Chad Henne","QB","JAC","QB","JAC","-256.4593","5.72","null","null","588","60","null","null","0.163","null","null","0","5.72","5.72","4.1407","null",
"2495443","null","Ryan Mallett","QB","BAL","QB","BAL","-256.4953","5.684","null","null","589","61","null","null","0.638","null","null","0","5.684","5.684","4.585","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","-256.7493","5.43","null","null","590","62","null","null","0.787","null","null","0","5.43","5.43","5.6416","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","-257.5173","4.662","null","null","591","63","null","null","0.075","null","null","0","4.662","4.662","5.2812","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","-257.5553","4.624","null","null","592","64","null","null","0.431","null","null","0","4.624","4.624","3.5331","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","-257.6293","4.55","null","null","593","65","null","null","1.256","null","null","0","4.55","4.55","3.0975","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","-258.3433","3.836","null","null","594","66","null","null","1.116","null","null","0","3.836","3.836","5.3662","null",
"2505982","null","Matt Schaub","QB","ATL","QB","ATL","-259.4273","2.752","null","null","595","67","null","null","0.335","null","null","0","2.752","2.752","5.3798","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","-259.4913","2.688","null","null","596","68","null","null","0.705","null","null","0","2.688","2.688","3.8807","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","-260.0333","2.146","null","null","597","69","null","null","0.364","null","null","0","2.146","2.146","11.3177","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","-260.3593","1.82","null","null","598","70","null","null","0.439","null","null","0","1.82","1.82","3.5856","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","-260.4353","1.744","null","null","599","71","null","null","0.776","null","null","0","1.744","1.744","5.498","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","-261.1613","1.018","null","null","600","72","null","null","0.159","null","null","0","1.018","1.018","10.7104","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","-261.2613","0.918","null","null","601","73","null","null","0.298","null","null","0","0.918","0.918","null","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","-261.3793","0.8","null","null","602","74","null","null","0.38","null","null","0","0.8","0.8","8.7499","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","-261.7393","0.44","null","null","603","75","null","null","0.24","null","null","0","0.44","0.44","7.0777","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","-261.7793","0.4","null","null","604","76","null","null","0.4","null","null","0","0.4","0.4","null","null",
"264","null","Josh Johnson","QB","BAL","QB","BAL","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","null","null",
"1037347","null","Joe Webb","QB","CAR","QB","CAR","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","6.2722","null",
"2534889","null","Matt Simms","QB","ATL","QB","ATL","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","null","null",
"2539258","null","Zac Dysert","QB","MIA","QB","MIA","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","null","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","2.7112","null",
"2543767","null","Logan Thomas","QB","NYG","QB","NYG","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","4.1827","null",
"2543784","null","Keith Wenning","QB","CIN","QB","CIN","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","null","null",
"2550376","null","Stephen Morris","QB","IND","QB","IND","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","null","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","8.668","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","8.165","null",
"2555263","null","Kevin Hogan","QB","KC","QB","KC","-262.1793","0","null","null","605","77","null","null","0","null","null","0","0","0","6.5876","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","-262.1793","0","null","null","605","77","null","null","null","null","null","0","0","0","8.524","null",
