"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16649-6803","QB","Josh","McCown","16.399999618530273","1","6600","CLE@CIN","CLE","CIN","Q","Collarbone","",""
"16649-14231","QB","Colin","Kaepernick","18.079999923706055","1","6500","TB@SF","SF","TB","","","",""
"16649-54608","RB","Jerick","McKinnon","6.259999847412109","5","6500","MIN@PHI","MIN","PHI","","","",""
"16649-6863","TE","Delanie","Walker","9.019999694824218","5","6500","IND@TEN","TEN","IND","","","",""
"16649-6739","WR","DeSean","Jackson","8.383333206176758","6","6500","WAS@DET","WAS","DET","Q","Shoulder","",""
"16649-14194","QB","Blaine","Gabbert","15.539999389648438","5","6400","TB@SF","SF","TB","","","",""
"16649-27477","WR","Sterling","Shepard","9.200000127156576","6","6400","NYG@LA","NYG","LA","","","",""
"16649-46882","RB","Jay","Ajayi","12.45999984741211","5","6400","BUF@MIA","MIA","BUF","","","",""
"16649-54684","RB","Isaiah","Crowell","12.466667175292969","6","6400","CLE@CIN","CLE","CIN","","","",""
"16649-30837","WR","Jordan","Matthews","11.480000305175782","5","6400","MIN@PHI","PHI","MIN","","","",""
"16649-6840","RB","Frank","Gore","12.683333079020182","6","6400","IND@TEN","IND","TEN","","","",""
"16649-7744","QB","Drew","Stanton","3.265000104904175","4","6400","SEA@ARI","ARI","SEA","","","",""
"16649-25290","RB","Giovani","Bernard","10.133333206176758","6","6300","CLE@CIN","CIN","CLE","","","",""
"16649-33076","TE","Travis","Kelce","9.94000015258789","5","6300","NO@KC","KC","NO","","","",""
"16649-54606","WR","John","Brown","7.016666412353516","6","6300","SEA@ARI","ARI","SEA","Q","Hamstring","",""
"16649-31061","RB","T.J.","Yeldon","8.65999984741211","5","6300","OAK@JAC","JAC","OAK","","","",""
"16649-33465","RB","Theo","Riddick","14.61999969482422","5","6300","WAS@DET","DET","WAS","Q","Ankle","",""
"16649-6535","WR","Kenny","Britt","12.366666158040365","6","6200","NYG@LA","LA","NYG","","","",""
"16649-33260","WR","DeVante","Parker","8.7","5","6200","BUF@MIA","MIA","BUF","","","",""
"16649-27405","QB","Landry","Jones","-0.10000000397364299","3","6200","NE@PIT","PIT","NE","","","",""
"16649-24755","WR","Jamison","Crowder","10.566666920979818","6","6200","WAS@DET","WAS","DET","","","",""
"16649-27776","RB","Tevin","Coleman","14.666666666666666","6","6200","SD@ATL","ATL","SD","","","",""
"16649-33463","QB","Paxton","Lynch","12.0600004196167","2","6200","HOU@DEN","DEN","HOU","","","",""
"16649-6735","WR","Steve","Smith Sr.","10.1","5","6200","BAL@NYJ","BAL","NYJ","Q","Ankle","",""
"16649-62535","WR","Tyrell","Williams","10.433333079020182","6","6100","SD@ATL","SD","ATL","","","",""
"16649-28930","RB","James","White","9.15000025431315","6","6100","NE@PIT","NE","PIT","","","",""
"16649-22035","WR","Travis","Benjamin","10.416666666666666","6","6100","SD@ATL","SD","ATL","Q","Knee","",""
"16649-6774","WR","Pierre","Garcon","8.450000127156576","6","6100","WAS@DET","WAS","DET","","","",""
"16649-32514","QB","Trevone","Boykin","5.400000095367432","1","6000","SEA@ARI","SEA","ARI","","","",""
"16649-21959","QB","Brandon","Weeden","11.403333028157553","6","6000","HOU@DEN","HOU","DEN","","","",""
"16649-14267","QB","Ryan","Mallett","10.991428920200892","7","6000","BAL@NYJ","BAL","NYJ","","","",""
"16649-27266","WR","Quincy","Enunwa","9.09999974568685","6","6000","BAL@NYJ","NYJ","BAL","","","",""
"16649-30231","QB","Jacoby","Brissett","9.433333079020182","3","6000","NE@PIT","NE","PIT","IR","Thumb","",""
"16649-25410","QB","Mike","Glennon","0","0","6000","TB@SF","TB","SF","","","",""
"16649-54604","QB","Jimmy","Garoppolo","11.846666971842447","3","6000","NE@PIT","NE","PIT","Q","Shoulder","",""
"16649-25760","WR","Allen","Hurns","9.2","5","6000","OAK@JAC","JAC","OAK","Q","Shoulder","",""
"16649-33557","TE","Tyler","Eifert","12.73076923076923","13","6000","CLE@CIN","CIN","CLE","Q","Back","",""
"16649-38435","QB","Jared","Goff","0","0","6000","NYG@LA","LA","NYG","","","",""
"16649-7970","QB","Charlie","Whitehurst","10.380000114440918","1","6000","CLE@CIN","CLE","CIN","","","",""
"16649-6844","QB","Shaun","Hill","10.239999771118164","1","6000","MIN@PHI","MIN","PHI","","","",""
"16649-6679","QB","Matt","Schaub","15.300000190734863","2","6000","SD@ATL","ATL","SD","","","",""
"16649-7778","QB","Matt","Cassel","-0.10000000149011612","1","6000","IND@TEN","TEN","IND","","","",""
"16649-22027","QB","Nick","Foles","9.64363653009588","11","6000","NO@KC","KC","NO","","","",""
"16649-21971","TE","Coby","Fleener","10.280000305175781","5","5900","NO@KC","NO","KC","","","",""
"16649-21952","WR","Michael","Floyd","7.366666793823242","6","5900","SEA@ARI","ARI","SEA","","","",""
"16649-6479","WR","Anquan","Boldin","9.483333587646484","6","5900","WAS@DET","DET","WAS","","","",""
"16649-31047","QB","AJ","McCarron","8.17999976021903","7","5900","CLE@CIN","CIN","CLE","","","",""
"16649-34331","RB","Latavius","Murray","11.625","4","5900","OAK@JAC","OAK","JAC","Q","Toe","",""
"16649-6448","TE","Martellus","Bennett","12.300000508626303","6","5800","NE@PIT","NE","PIT","Q","Ankle","",""
"16649-31241","WR","Sammie","Coates","10.683333079020182","6","5800","NE@PIT","PIT","NE","","","",""
"16649-26458","WR","Tavon","Austin","8.066666920979818","6","5800","NYG@LA","LA","NYG","","","",""
"16649-11425","RB","Ryan","Mathews","9.84000015258789","5","5800","MIN@PHI","PHI","MIN","","","",""
"16649-25813","WR","Phillip","Dorsett","6.349999745686849","6","5800","IND@TEN","IND","TEN","Q","Hamstring","",""
"16649-8052","RB","Rashad","Jennings","6.266666412353516","3","5800","NYG@LA","NYG","LA","","","",""
"16649-40845","TE","Hunter","Henry","11.3","5","5800","SD@ATL","SD","ATL","","","",""
"16649-22004","TE","Dwayne","Allen","7.033333460489909","6","5700","IND@TEN","IND","TEN","D","Ankle","",""
"16649-29685","WR","Robert","Woods","7.183333079020183","6","5700","BUF@MIA","BUF","MIA","Q","Foot","",""
"16649-31732","WR","Corey","Coleman","16.399999618530273","2","5700","CLE@CIN","CLE","CIN","O","Hand","",""
"16649-28573","WR","Michael","Thomas","12.34000015258789","5","5700","NO@KC","NO","KC","","","",""
"16649-11495","WR","Brandon","LaFell","9.700000127156576","6","5700","CLE@CIN","CIN","CLE","","","",""
"16649-25272","TE","Eric","Ebron","9","4","5600","WAS@DET","DET","WAS","Q","Knee","",""
"16649-32613","RB","DeAndre","Washington","5.333333333333333","6","5600","OAK@JAC","OAK","JAC","","","",""
"16649-11999","WR","Victor","Cruz","6.849999745686849","6","5600","NYG@LA","NYG","LA","","","",""
"16649-14288","WR","Torrey","Smith","6.033333460489909","6","5600","TB@SF","SF","TB","Q","Back","",""
"16649-10777","RB","Arian","Foster","4.966666539510091","3","5600","BUF@MIA","MIA","BUF","","","",""
"16649-39580","RB","Devontae","Booker","4.100000063578288","6","5600","HOU@DEN","DEN","HOU","","","",""
"16649-14645","WR","Dontrelle","Inman","5.149999936421712","6","5600","SD@ATL","SD","ATL","","","",""
"16649-22163","WR","Rishard","Matthews","8.283333460489908","6","5600","IND@TEN","TEN","IND","","","",""
"16649-22018","WR","Mohamed","Sanu","7.783333460489909","6","5600","SD@ATL","ATL","SD","Q","Groin","",""
"16649-14336","RB","Jacquizz","Rodgers","6.125","4","5600","TB@SF","TB","SF","","","",""
"16649-31561","WR","Donte","Moncrief","8.399999618530273","2","5500","IND@TEN","IND","TEN","O","Shoulder","",""
"16649-22848","QB","Austin","Davis","7.393333435058594","3","5500","HOU@DEN","DEN","HOU","","","",""
"16649-11864","RB","Chris","Ivory","5.400000254313151","3","5500","OAK@JAC","JAC","OAK","","","",""
"16649-14317","TE","Julius","Thomas","7.525000095367432","4","5500","OAK@JAC","JAC","OAK","Q","Ankle","",""
"16649-11500","QB","Colt","McCoy","8.819999694824219","1","5500","WAS@DET","WAS","DET","","","",""
"16649-14704","WR","Chris","Hogan","6.700000127156575","6","5500","NE@PIT","NE","PIT","","","",""
"16649-7965","TE","Antonio","Gates","6.025000095367432","4","5500","SD@ATL","SD","ATL","","","",""
"16649-6808","QB","Matt","Moore","0.36000001430511475","1","5500","BUF@MIA","MIA","BUF","","","",""
"16649-7844","QB","Chad","Henne","0","0","5500","OAK@JAC","JAC","OAK","","","",""
"16649-6732","RB","DeAngelo","Williams","11.34999974568685","6","5500","NE@PIT","PIT","NE","Q","Knee","",""
"16649-28677","QB","Matt","McGloin","5.340000152587891","2","5500","OAK@JAC","OAK","JAC","","","",""
"16649-14237","TE","Kyle","Rudolph","10.419999694824218","5","5400","MIN@PHI","MIN","PHI","","","",""
"16649-34295","WR","Breshad","Perriman","3.9833332697550454","6","5400","BAL@NYJ","BAL","NYJ","","","",""
"16649-14320","RB","Bilal","Powell","6.25","6","5400","BAL@NYJ","NYJ","BAL","","","",""
"16649-62616","RB","Zach","Zenner","5.599999745686849","3","5400","WAS@DET","DET","WAS","","","",""
"16649-14757","RB","Matt","Asiata","6.619999694824219","5","5400","MIN@PHI","MIN","PHI","","","",""
"16649-39716","WR","Adam","Thielen","8.640000152587891","5","5400","MIN@PHI","MIN","PHI","","","",""
"16649-28694","TE","Jesse","James","7.016666412353516","6","5400","NE@PIT","PIT","NE","","","",""
"16649-14349","WR","Jeremy","Kerley","9.59999974568685","6","5400","TB@SF","SF","TB","","","",""
"16649-29683","WR","Nelson","Agholor","6.519999694824219","5","5300","MIN@PHI","PHI","MIN","","","",""
"16649-30237","RB","Mike","Gillislee","5.650000254313151","6","5300","BUF@MIA","BUF","MIA","","","",""
"16649-14905","WR","Kamar","Aiken","2.366666634877523","6","5300","BAL@NYJ","BAL","NYJ","Q","Thigh","",""
"16649-43413","RB","Kenneth","Dixon","1.350000023841858","2","5300","BAL@NYJ","BAL","NYJ","","","",""
"16649-25837","RB","Duke","Johnson Jr.","8.65000025431315","6","5300","CLE@CIN","CLE","CIN","","","",""
"16649-32243","WR","Marquise","Goodwin","6.5","5","5300","BUF@MIA","BUF","MIA","","","",""
"16649-11532","TE","Dennis","Pitta","7.75","6","5300","BAL@NYJ","BAL","NYJ","","","",""
"16649-14198","QB","Christian","Ponder","0","0","5200","TB@SF","SF","TB","","","",""
"16649-6422","TE","Gary","Barnidge","7.25","6","5200","CLE@CIN","CLE","CIN","","","",""
"16649-54782","TE","Cameron","Brate","8.04000015258789","5","5200","TB@SF","TB","SF","","","",""
"16649-54741","WR","Seth","Roberts","6.483333587646484","6","5200","OAK@JAC","OAK","JAC","","","",""
"16649-39280","RB","Derrick","Henry","4.216666539510091","6","5200","IND@TEN","TEN","IND","","","",""
