"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16651-21957","WR","Kendall","Wright","9.033333460489908","3","5000","IND@TEN","TEN","IND","","","",""
"16651-28163","QB","Connor","Cook","0","0","5000","OAK@JAC","OAK","JAC","NA","Coach's decision","",""
"16651-8071","QB","Dan","Orlovsky","5.519999980926514","2","5000","WAS@DET","DET","WAS","","","",""
"16651-70464","QB","Josh","Woodrum","0","0","5000","IND@TEN","IND","TEN","","","",""
"16651-47772","QB","Brandon","Doughty","0","0","5000","BUF@MIA","MIA","BUF","","","",""
"16651-43956","QB","David","Fales","0","0","5000","BAL@NYJ","BAL","NYJ","","","",""
"16651-44500","QB","Keith","Wenning","0","0","5000","CLE@CIN","CIN","CLE","","","",""
"16651-41732","QB","Christian","Hackenberg","0","0","5000","BAL@NYJ","NYJ","BAL","NA","Coach's decision","",""
"16651-14696","QB","Scott","Tolzien","-0.07000000029802322","2","5000","IND@TEN","IND","TEN","","","",""
"16651-27801","QB","Nate","Sudfeld","0","0","5000","WAS@DET","WAS","DET","NA","Coach's decision","",""
"16651-45797","QB","Garrett","Grayson","0","1","5000","NO@KC","NO","KC","","","",""
"16651-31170","QB","Brandon","Allen","0","0","5000","OAK@JAC","JAC","OAK","NA","Coach's decision","",""
"16651-8051","QB","Luke","McCown","6.199999809265137","2","5000","NO@KC","NO","KC","","","",""
"16651-70127","QB","Griffin","Neal","0","0","5000","NO@KC","NO","KC","","","",""
"16651-34729","RB","Dwayne","Washington","3.7750000953674316","4","5000","WAS@DET","DET","WAS","NA","Ankle","",""
"16651-53331","QB","Taylor","Heinicke","0","0","5000","MIN@PHI","MIN","PHI","O","Ankle","",""
"16651-31798","QB","Bryce","Petty","0","0","5000","BAL@NYJ","NYJ","BAL","NA","Coach's decision","",""
"16651-23045","K","Justin","Tucker","10.666666666666666","6","5000","BAL@NYJ","BAL","NYJ","","","",""
"16651-30788","QB","Tyler","Bray","0","0","5000","NO@KC","KC","NO","NA","Coach's decision","",""
"16651-27982","QB","Jake","Rudock","0","0","5000","WAS@DET","DET","WAS","","","",""
"16651-28515","QB","Cardale","Jones","0","0","5000","BUF@MIA","BUF","MIA","NA","Coach's decision","",""
"16651-24912","K","Dustin","Hopkins","10.666666666666666","6","5000","WAS@DET","WAS","DET","","","",""
"16651-30253","QB","Jeff","Driskel","0","0","5000","CLE@CIN","CIN","CLE","NA","Coach's decision","",""
"16651-24949","QB","EJ","Manuel","0.8500000238418579","2","5000","BUF@MIA","BUF","MIA","","","",""
"16651-26483","QB","Geno","Smith","0.4399999976158142","1","5000","BAL@NYJ","NYJ","BAL","","","",""
"16651-6643","RB","Reggie","Bush","0.16666666666666666","3","4900","BUF@MIA","BUF","MIA","","","",""
"16651-39449","WR","Charles","Johnson","2.4399999618530273","5","4900","MIN@PHI","MIN","PHI","","","",""
"16651-33766","RB","Rob","Kelley","2.200000047683716","4","4900","WAS@DET","WAS","DET","","","",""
"16651-30775","WR","Justin","Hunter","8.199999809265137","2","4900","BUF@MIA","BUF","MIA","","","",""
"16651-29357","RB","Kenjon","Barner","3.799999952316284","4","4900","MIN@PHI","PHI","MIN","","","",""
"16651-30733","WR","Cordarrelle","Patterson","4.420000076293945","5","4900","MIN@PHI","MIN","PHI","","","",""
"16651-6681","WR","Andre","Johnson","5","5","4900","IND@TEN","TEN","IND","","","",""
"16651-12540","D","Minnesota","Vikings","16.6","5","4900","MIN@PHI","MIN","PHI","","","",""
"16651-6668","K","Adam","Vinatieri","13","6","4900","IND@TEN","IND","TEN","","","",""
